globalid,ingestion_time,icao_address,timestamp,latitude,longitude,altitude_baro,heading,speed,vertical_rate,squawk,on_ground,callsign,tail_number,collection_type,flight_number,aircraft_type_icao,aircraft_type_name,airline_iata,airline_name,departure_utc_offset,departure_airport_icao,departure_airport_iata,departure_scheduled_time,takeoff_time,arrival_utc_offset,arrival_airport_icao,arrival_airport_iata,arrival_scheduled_time,arrival_estimated_time
{7F45CDAA-CE40-41B1-B22F-14428BE4CCA8},2023-02-01T19:47:25.129Z,ABA6E6,2/1/2023 7:47:21 PM,37.925736,-121.743562,30000,15.917089,391,,4507,0,TIV85,N85VM,terrestrial,,C25B,Cessna 525B CitationJet CJ3+,,Thrive Aviation,-800,KMRY,MRY,,2023-02-01T19:31:52Z,-800,KRNO,RNO,,
{83E85822-8078-40B6-9F22-24C7C7AE2C6E},2023-02-01T19:47:25.941Z,A04F25,2/1/2023 7:47:22 PM,36.582596,-121.564064,4850,254.69142,206,64,5747,0,HR119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{78E0A90C-CBBD-43AF-AC95-9A22F846F003},2023-02-01T19:47:25.974Z,ABA6E6,2/1/2023 7:47:23 PM,37.929016,-121.742365,30000,16.052643,390,0,4507,0,TIV85,N85VM,terrestrial,,C25B,Cessna 525B CitationJet CJ3+,,Thrive Aviation,-800,KMRY,MRY,,2023-02-01T19:31:52Z,-800,KRNO,RNO,,
{C928E326-3F3C-43D4-9A08-365ABD4D8A72},2023-02-01T19:47:28.309Z,ABA6E6,2/1/2023 7:47:26 PM,37.933696,-121.740636,30000,16.245068,390,0,4507,0,TIV85,N85VM,terrestrial,,C25B,Cessna 525B CitationJet CJ3+,,Thrive Aviation,-800,KMRY,MRY,,2023-02-01T19:31:52Z,-800,KRNO,RNO,,
{268EFF4A-315B-4DB6-BDA5-734E96BF004F},2023-02-01T19:47:30.562Z,A2479F,2/1/2023 7:47:26 PM,36.561057,-121.767961,1375,291.52576,138.2,0,4560,0,SKW5479,N246PS,terrestrial,UA5479,CRJ2,Canadair CL-600-2B19 Regional Jet CRJ-200ER,OO,Skywest Airlines,-800,KSFO,SFO,2023-02-01T18:55:00Z,2023-02-01T19:20:39Z,-800,KMRY,MRY,2023-02-01T19:55:00Z,2023-02-01T19:53:00Z
{7F39427E-FE88-41B2-A397-B9AD95B65DA3},2023-02-01T19:47:30.558Z,A04F25,2/1/2023 7:47:26 PM,36.58136,-121.569042,4875,252.8,206.2,0,5747,0,HR119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{C4CFF4A7-3E8E-4F2E-B628-DEBF7C1BA939},2023-02-01T19:47:30.581Z,A2DA59,2/1/2023 7:47:26 PM,36.589325,-121.851254,204,292.4744,54.2,-64,1527,0,ENY3558,N283NN,terrestrial,AA3558,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-700,KPHX,PHX,2023-02-01T17:50:00Z,2023-02-01T18:18:47Z,-800,KMRY,MRY,2023-02-01T19:51:00Z,2023-02-01T19:53:00Z
{84067FB9-0204-4F23-841B-BE8D41F4813A},2023-02-01T19:47:30.583Z,ABA6E6,2/1/2023 7:47:27 PM,37.936117,-121.739741,30000,16.267244,390,0,4507,0,TIV85,N85VM,terrestrial,,C25B,Cessna 525B CitationJet CJ3+,,Thrive Aviation,-800,KMRY,MRY,,2023-02-01T19:31:52Z,-800,KRNO,RNO,,
{EFE682BB-BCE9-455E-85B1-9CFDA96A150A},2023-02-01T19:47:32.933Z,A2479F,2/1/2023 7:47:28 PM,36.56163,-121.769657,1325,292.81308,137.6,0,4560,0,SKW5479,N246PS,terrestrial,UA5479,CRJ2,Canadair CL-600-2B19 Regional Jet CRJ-200ER,OO,Skywest Airlines,-800,KSFO,SFO,2023-02-01T18:55:00Z,2023-02-01T19:20:39Z,-800,KMRY,MRY,2023-02-01T19:55:00Z,2023-02-01T19:53:00Z
{F1D11CAC-BA20-43E7-8F44-2E3699DE1843},2023-02-01T19:47:32.928Z,A04F25,2/1/2023 7:47:28 PM,36.580842,-121.571084,4850,252.46971,205.9,0,5747,0,HR119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{CD21345E-4E4A-4BAE-9997-8B8590EC6E56},2023-02-01T19:47:32.980Z,ABA6E6,2/1/2023 7:47:28 PM,37.940632,-121.738069,30000,16.276749,390.5,0,4507,0,TIV85,N85VM,terrestrial,,C25B,Cessna 525B CitationJet CJ3+,,Thrive Aviation,-800,KMRY,MRY,,2023-02-01T19:31:52Z,-800,KRNO,RNO,,
{BB84B373-BFE6-495D-B23F-B661F59DE5CB},2023-02-01T19:47:34.211Z,A04F25,2/1/2023 7:47:30 PM,36.58017,-121.573563,4850,251.34789,206.5,-64,5747,0,HR119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{D769CC5C-03F8-4D09-B373-B77D0E2B9F35},2023-02-01T19:47:34.217Z,A2479F,2/1/2023 7:47:31 PM,36.562408,-121.771889,1250,293.47433,138,0,4560,0,SKW5479,N246PS,terrestrial,UA5479,CRJ2,Canadair CL-600-2B19 Regional Jet CRJ-200ER,OO,Skywest Airlines,-800,KSFO,SFO,2023-02-01T18:55:00Z,2023-02-01T19:20:39Z,-800,KMRY,MRY,2023-02-01T19:55:00Z,2023-02-01T19:53:00Z
{A50EDF0D-6DB9-4DAE-BBE0-42ED65E21F14},2023-02-01T19:47:41.139Z,A04F25,2/1/2023 7:47:36 PM,36.578467,-121.579733,4850,251.03369,206.8,-768,5747,0,HR119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{58C23A29-F560-49A0-94A5-D78E7B5125B5},2023-02-01T19:47:41.155Z,A2DA59,2/1/2023 7:47:37 PM,36.589977,-121.853156,,292.7527,28.5,-64,1527,-1,ENY3558,N283NN,terrestrial,AA3558,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-700,KPHX,PHX,2023-02-01T17:50:00Z,2023-02-01T18:18:47Z,-800,KMRY,MRY,2023-02-01T19:51:00Z,2023-02-01T19:53:00Z
{F42FC21C-70BC-4DDA-A4E2-B186BCA43211},2023-02-01T19:47:43.222Z,A04F25,2/1/2023 7:47:38 PM,36.577744,-121.582203,4825,249.97421,207.2,-1152,5747,0,HR119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{26280DE4-C681-4AA8-A94D-0E5728686492},2023-02-01T19:47:43.289Z,A2DA59,2/1/2023 7:47:39 PM,36.59008,-121.853471,,288.79703,28.5,-64,1527,-1,ENY3558,N283NN,terrestrial,AA3558,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-700,KPHX,PHX,2023-02-01T17:50:00Z,2023-02-01T18:18:47Z,-800,KMRY,MRY,2023-02-01T19:51:00Z,2023-02-01T19:53:00Z
{92027D5F-74B9-471B-969D-291BEADC9503},2023-02-01T19:47:46.792Z,A2DA59,2/1/2023 7:47:43 PM,36.590275,-121.854043,204,292.9852,26,-64,1527,-1,ENY3558,N283NN,terrestrial,AA3558,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-700,KPHX,PHX,2023-02-01T17:50:00Z,2023-02-01T18:18:47Z,-800,KMRY,MRY,2023-02-01T19:51:00Z,2023-02-01T19:53:00Z
{12493D38-41EE-4403-B866-BCF5EC849F53},2023-02-01T19:47:48.978Z,A04F25,2/1/2023 7:47:45 PM,36.575442,-121.589959,4650,249.71872,212.3,-1472,5747,0,HR119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{105588C5-3E9B-4114-AE3A-3C6B6D7A1ED4},2023-02-01T19:47:48.983Z,A2479F,2/1/2023 7:47:45 PM,36.565759,-121.781869,1000,292.68686,138.5,0,4560,0,SKW5479,N246PS,terrestrial,UA5479,CRJ2,Canadair CL-600-2B19 Regional Jet CRJ-200ER,OO,Skywest Airlines,-800,KSFO,SFO,2023-02-01T18:55:00Z,2023-02-01T19:20:39Z,-800,KMRY,MRY,2023-02-01T19:55:00Z,2023-02-01T19:53:00Z
{BA009A9F-565E-44A6-8358-450F09436942},2023-02-01T19:47:51.274Z,A04F25,2/1/2023 7:47:46 PM,36.575023,-121.591362,4625,249.60184,212.3,-1408,5747,0,HR119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{88C8B869-D897-4D99-A039-3FAE8DF4ACFD},2023-02-01T19:47:51.281Z,A2479F,2/1/2023 7:47:47 PM,36.566224,-121.78333,975,291.61743,138.5,0,4560,0,SKW5479,N246PS,terrestrial,UA5479,CRJ2,Canadair CL-600-2B19 Regional Jet CRJ-200ER,OO,Skywest Airlines,-800,KSFO,SFO,2023-02-01T18:55:00Z,2023-02-01T19:20:39Z,-800,KMRY,MRY,2023-02-01T19:55:00Z,2023-02-01T19:53:00Z
{BFCB74A3-43F3-4DBF-9E9B-8E62AAA74D76},2023-02-01T19:47:53.542Z,A04F25,2/1/2023 7:47:48 PM,36.574402,-121.593418,4575,249.38922,212.3,-1408,5747,0,HR119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{2C79D7A6-CB59-417A-BE5C-FD6C7E34A59D},2023-02-01T19:47:53.547Z,A2479F,2/1/2023 7:47:49 PM,36.566736,-121.784791,950,293.5731,136.7,0,4560,0,SKW5479,N246PS,terrestrial,UA5479,CRJ2,Canadair CL-600-2B19 Regional Jet CRJ-200ER,OO,Skywest Airlines,-800,KSFO,SFO,2023-02-01T18:55:00Z,2023-02-01T19:20:39Z,-800,KMRY,MRY,2023-02-01T19:55:00Z,2023-02-01T19:53:00Z
{CF4CBC59-6AF0-44CE-B271-3044268B5575},2023-02-01T19:47:54.812Z,A04F25,2/1/2023 7:47:52 PM,36.573029,-121.597996,4475,249.52286,212.3,-1408,5747,0,HR119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{3586B20C-9BFA-4C81-B6AF-AA04D0301A21},2023-02-01T19:47:59.420Z,A2479F,2/1/2023 7:47:55 PM,36.568226,-121.789233,850,292.66882,134.9,0,4560,0,SKW5479,N246PS,terrestrial,UA5479,CRJ2,Canadair CL-600-2B19 Regional Jet CRJ-200ER,OO,Skywest Airlines,-800,KSFO,SFO,2023-02-01T18:55:00Z,2023-02-01T19:20:39Z,-800,KMRY,MRY,2023-02-01T19:55:00Z,2023-02-01T19:53:00Z
{02EEDE6A-3A0D-48DB-A887-34F0B57E272A},2023-02-01T19:47:59.432Z,A2DA59,2/1/2023 7:47:55 PM,36.590687,-121.85523,,293.388,12.8,-64,1527,-1,ENY3558,N283NN,terrestrial,AA3558,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-700,KPHX,PHX,2023-02-01T17:50:00Z,2023-02-01T18:18:47Z,-800,KMRY,MRY,2023-02-01T19:51:00Z,2023-02-01T19:53:00Z
{E1257EDE-664D-430A-9730-0B315FAE8CF6},2023-02-01T19:48:01.602Z,A2479F,2/1/2023 7:47:57 PM,36.568738,-121.790635,825,294.45178,135.2,0,4560,0,SKW5479,N246PS,terrestrial,UA5479,CRJ2,Canadair CL-600-2B19 Regional Jet CRJ-200ER,OO,Skywest Airlines,-800,KSFO,SFO,2023-02-01T18:55:00Z,2023-02-01T19:20:39Z,-800,KMRY,MRY,2023-02-01T19:55:00Z,2023-02-01T19:53:00Z
{A57B9D4F-15B7-4F39-9BB5-6365580E1244},2023-02-01T19:48:01.644Z,A2DA59,2/1/2023 7:47:58 PM,36.590721,-121.855459,,293.388,8.8,-64,1527,-1,ENY3558,N283NN,terrestrial,AA3558,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-700,KPHX,PHX,2023-02-01T17:50:00Z,2023-02-01T18:18:47Z,-800,KMRY,MRY,2023-02-01T19:51:00Z,2023-02-01T19:53:00Z
{0B7DC0FC-A812-422A-8BC6-26424E3AD4E0},2023-02-01T19:48:03.803Z,A04F25,2/1/2023 7:47:58 PM,36.570926,-121.605153,4350,,212,,5747,0,HER119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{3EAB0ED6-DA77-4C5E-9782-C2FE59C4CD5B},2023-02-01T19:48:03.835Z,A2DA59,2/1/2023 7:47:59 PM,36.590721,-121.855502,,293.388,8.8,-64,1527,-1,ENY3558,N283NN,terrestrial,AA3558,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-700,KPHX,PHX,2023-02-01T17:50:00Z,2023-02-01T18:18:47Z,-800,KMRY,MRY,2023-02-01T19:51:00Z,2023-02-01T19:53:00Z
{C7E72B07-5BC4-4B98-B7F6-FA6285DECEA9},2023-02-01T19:48:03.807Z,A2479F,2/1/2023 7:48:00 PM,36.56939,-121.792505,800,293.4671,136.6,0,4560,0,SKW5479,N246PS,terrestrial,UA5479,CRJ2,Canadair CL-600-2B19 Regional Jet CRJ-200ER,OO,Skywest Airlines,-800,KSFO,SFO,2023-02-01T18:55:00Z,2023-02-01T19:20:39Z,-800,KMRY,MRY,2023-02-01T19:55:00Z,2023-02-01T19:53:00Z
{96AA24CE-557D-4BE3-8DFB-6C8780D1F1D2},2023-02-01T19:48:06.113Z,A04F25,2/1/2023 7:48:01 PM,36.570053,-121.608067,4275,249.54347,212,,5747,0,HER119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{981FC751-69E2-42C3-B175-E18BC3D28A6D},2023-02-01T19:48:06.117Z,A2479F,2/1/2023 7:48:02 PM,36.569948,-121.794083,775,293.7639,136.6,0,4560,0,SKW5479,N246PS,terrestrial,UA5479,CRJ2,Canadair CL-600-2B19 Regional Jet CRJ-200ER,OO,Skywest Airlines,-800,KSFO,SFO,2023-02-01T18:55:00Z,2023-02-01T19:20:39Z,-800,KMRY,MRY,2023-02-01T19:55:00Z,2023-02-01T19:53:00Z
{09D15A84-C8F6-4DBE-8CAF-D9EBB74E6D4F},2023-02-01T19:48:06.167Z,A2DA59,2/1/2023 7:48:02 PM,36.590687,-121.855633,,252.08708,8.8,-64,1527,-1,ENY3558,N283NN,terrestrial,AA3558,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-700,KPHX,PHX,2023-02-01T17:50:00Z,2023-02-01T18:18:47Z,-800,KMRY,MRY,2023-02-01T19:51:00Z,2023-02-01T19:53:00Z
{BC8FE7C2-4B19-4537-BC30-0DE1DA7551FB},2023-02-01T19:48:08.405Z,A2DA59,2/1/2023 7:48:03 PM,36.590664,-121.855674,,252.08708,9.2,-64,1527,-1,ENY3558,N283NN,terrestrial,AA3558,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-700,KPHX,PHX,2023-02-01T17:50:00Z,2023-02-01T18:18:47Z,-800,KMRY,MRY,2023-02-01T19:51:00Z,2023-02-01T19:53:00Z
{1B23A4E6-FCFF-40D6-87A3-B47B2C76F482},2023-02-01T19:48:08.344Z,A2479F,2/1/2023 7:48:04 PM,36.570414,-121.795485,750,292.4827,136.2,0,4560,0,SKW5479,N246PS,terrestrial,UA5479,CRJ2,Canadair CL-600-2B19 Regional Jet CRJ-200ER,OO,Skywest Airlines,-800,KSFO,SFO,2023-02-01T18:55:00Z,2023-02-01T19:20:39Z,-800,KMRY,MRY,2023-02-01T19:55:00Z,2023-02-01T19:53:00Z
{157ABED1-F296-41B7-A1B3-DAE10879A49A},2023-02-01T19:48:09.760Z,A2DA59,2/1/2023 7:48:05 PM,36.590595,-121.855774,,252.08708,9.8,-64,1527,-1,ENY3558,N283NN,terrestrial,AA3558,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-700,KPHX,PHX,2023-02-01T17:50:00Z,2023-02-01T18:18:47Z,-800,KMRY,MRY,2023-02-01T19:51:00Z,2023-02-01T19:53:00Z
{B78C3B14-7CA9-44B1-AA8D-879E5352B96F},2023-02-01T19:48:10.835Z,A04F25,2/1/2023 7:48:07 PM,36.567993,-121.615088,4150,249.93477,210.7,,5747,0,HER119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{36918CB4-B979-4BB6-9802-9B62A53C1C03},2023-02-01T19:48:15.516Z,A2DA59,2/1/2023 7:48:10 PM,36.590389,-121.855931,,211.46371,8.2,-64,1527,-1,ENY3558,N283NN,terrestrial,AA3558,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-700,KPHX,PHX,2023-02-01T17:50:00Z,2023-02-01T18:18:47Z,-800,KMRY,MRY,2023-02-01T19:51:00Z,2023-02-01T19:53:00Z
{8439C171-0414-4A39-A11B-749C7051FB45},2023-02-01T19:48:15.498Z,A2479F,2/1/2023 7:48:11 PM,36.572113,-121.800499,625,292.87732,137.2,0,4560,0,SKW5479,N246PS,terrestrial,UA5479,CRJ2,Canadair CL-600-2B19 Regional Jet CRJ-200ER,OO,Skywest Airlines,-800,KSFO,SFO,2023-02-01T18:55:00Z,2023-02-01T19:20:39Z,-800,KMRY,MRY,2023-02-01T19:55:00Z,2023-02-01T19:53:00Z
{399E11EB-E595-4E3E-9DDC-8DC4965D29DD},2023-02-01T19:48:17.541Z,A2479F,2/1/2023 7:48:13 PM,36.572648,-121.802206,600,291.31873,136.3,0,4560,0,SKW5479,N246PS,terrestrial,UA5479,CRJ2,Canadair CL-600-2B19 Regional Jet CRJ-200ER,OO,Skywest Airlines,-800,KSFO,SFO,2023-02-01T18:55:00Z,2023-02-01T19:20:39Z,-800,KMRY,MRY,2023-02-01T19:55:00Z,2023-02-01T19:53:00Z
{22344D12-85ED-4E62-9457-E90E28A0796A},2023-02-01T19:48:17.532Z,A04F25,2/1/2023 7:48:13 PM,36.56669,-121.619646,4050,250.40324,210,,5747,0,HER119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{2401238B-F282-4098-B23D-9635BC99D5BF},2023-02-01T19:48:17.582Z,A2DA59,2/1/2023 7:48:14 PM,36.590275,-121.855974,,211.46371,7.2,-64,1527,-1,ENY3558,N283NN,terrestrial,AA3558,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-700,KPHX,PHX,2023-02-01T17:50:00Z,2023-02-01T18:18:47Z,-800,KMRY,MRY,2023-02-01T19:51:00Z,2023-02-01T19:53:00Z
{DFD0F919-2481-4BD3-B546-66AAFC1DDE66},2023-02-01T19:48:19.960Z,A2DA59,2/1/2023 7:48:15 PM,36.590252,-121.855974,,211.46371,6.8,-64,1527,-1,ENY3558,N283NN,terrestrial,AA3558,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-700,KPHX,PHX,2023-02-01T17:50:00Z,2023-02-01T18:18:47Z,-800,KMRY,MRY,2023-02-01T19:51:00Z,2023-02-01T19:53:00Z
{A963AC4A-2791-4B06-B1D4-B1E6F3FE3109},2023-02-01T19:48:22.138Z,A2479F,2/1/2023 7:48:16 PM,36.573441,-121.804562,550,292.73953,136.7,0,4560,0,SKW5479,N246PS,terrestrial,UA5479,CRJ2,Canadair CL-600-2B19 Regional Jet CRJ-200ER,OO,Skywest Airlines,-800,KSFO,SFO,2023-02-01T18:55:00Z,2023-02-01T19:20:39Z,-800,KMRY,MRY,2023-02-01T19:55:00Z,2023-02-01T19:53:00Z
{8E3FB6A3-0911-4C46-94EB-85983CC89F8D},2023-02-01T19:48:22.201Z,A2DA59,2/1/2023 7:48:17 PM,36.590195,-121.855974,,211.46371,5.8,0,1527,-1,ENY3558,N283NN,terrestrial,AA3558,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-700,KPHX,PHX,2023-02-01T17:50:00Z,2023-02-01T18:18:47Z,-800,KMRY,MRY,2023-02-01T19:51:00Z,2023-02-01T19:53:00Z
{82E62F8A-6B3E-48DF-AB5E-99A56FB6FE42},2023-02-01T19:48:25.921Z,A2DA59,2/1/2023 7:48:22 PM,36.590103,-121.85596,204,172.96979,5,,1527,-1,ENY3558,N283NN,terrestrial,AA3558,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-700,KPHX,PHX,2023-02-01T17:50:00Z,2023-02-01T18:18:47Z,-800,KMRY,MRY,2023-02-01T19:51:00Z,2023-02-01T19:53:00Z
{03126C01-8EA2-42C2-8BE4-5BB11B39002F},2023-02-01T19:48:28.154Z,A04F25,2/1/2023 7:48:24 PM,36.564455,-121.634898,3775,259.66678,211.1,-1216,5747,0,HR119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{B42158DE-5A7E-401C-B452-8D229A6A4F48},2023-02-01T19:48:28.157Z,A2479F,2/1/2023 7:48:25 PM,36.575684,-121.811085,450,292.94537,137,,4560,0,SKW5479,N246PS,terrestrial,UA5479,CRJ2,Canadair CL-600-2B19 Regional Jet CRJ-200ER,OO,Skywest Airlines,-800,KSFO,SFO,2023-02-01T18:55:00Z,2023-02-01T19:20:39Z,-800,KMRY,MRY,2023-02-01T19:55:00Z,2023-02-01T19:53:00Z
{90214C6D-F48F-43D2-BABA-B6D4B6018727},2023-02-01T19:48:30.422Z,A04F25,2/1/2023 7:48:25 PM,36.564409,-121.636768,3750,268.24673,211,-1216,5747,0,HR119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{C59259E5-9639-49E4-A4A6-26896DA59D5E},2023-02-01T19:48:32.750Z,A04F25,2/1/2023 7:48:27 PM,36.564468,-121.639023,3700,272.18,210.2,-1280,5747,0,HR119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{ED0124AE-C2F1-4A85-AEC6-DAB4C77E3367},2023-02-01T19:48:33.728Z,A2DA59,2/1/2023 7:48:31 PM,36.589919,-121.855793,204,172.96979,6,,1527,-1,ENY3558,N283NN,terrestrial,AA3558,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-700,KPHX,PHX,2023-02-01T17:50:00Z,2023-02-01T18:18:47Z,-800,KMRY,MRY,2023-02-01T19:51:00Z,2023-02-01T19:53:00Z
{5744445A-929B-4B4A-A72A-4F171A80D9F7},2023-02-01T19:48:36.056Z,A04F25,2/1/2023 7:48:31 PM,36.564781,-121.644014,3625,274.4663,211,-1280,5747,0,HR119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{349CD720-CAE2-43E4-823C-F29890572EA0},2023-02-01T19:48:38.382Z,A2DA59,2/1/2023 7:48:34 PM,36.589896,-121.85575,204,172.96979,7,,1527,-1,ENY3558,N283NN,terrestrial,AA3558,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-700,KPHX,PHX,2023-02-01T17:50:00Z,2023-02-01T18:18:47Z,-800,KMRY,MRY,2023-02-01T19:51:00Z,2023-02-01T19:53:00Z
{11EA1B57-D3DD-4CFE-AD2C-79741558A45D},2023-02-01T19:48:40.636Z,A2479F,2/1/2023 7:48:36 PM,36.578374,-121.819094,300,292.7015,138.9,-832,4560,0,SKW5479,N246PS,terrestrial,UA5479,CRJ2,Canadair CL-600-2B19 Regional Jet CRJ-200ER,OO,Skywest Airlines,-800,KSFO,SFO,2023-02-01T18:55:00Z,2023-02-01T19:20:39Z,-800,KMRY,MRY,2023-02-01T19:55:00Z,2023-02-01T19:53:00Z
{AA152B22-3A42-49A3-8142-DD4B5F7EC7D5},2023-02-01T19:48:42.141Z,A04F25,2/1/2023 7:48:37 PM,36.565433,-121.651202,3475,276.44254,210,,5747,0,HR119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{8AD588C1-79E5-43A1-B6A0-7CF324AA614E},2023-02-01T19:48:44.281Z,A2479F,2/1/2023 7:48:40 PM,36.579073,-121.82114,275,293.03812,139,-832,4560,0,SKW5479,N246PS,terrestrial,UA5479,CRJ2,Canadair CL-600-2B19 Regional Jet CRJ-200ER,OO,Skywest Airlines,-800,KSFO,SFO,2023-02-01T18:55:00Z,2023-02-01T19:20:39Z,-800,KMRY,MRY,2023-02-01T19:55:00Z,2023-02-01T19:53:00Z
{0909FCCC-0C21-4BA1-AFB8-C795F1A9F598},2023-02-01T19:48:52.862Z,A2DA59,2/1/2023 7:48:48 PM,36.58964,-121.855034,,114.80213,9.2,,1527,-1,ENY3558,N283NN,terrestrial,AA3558,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-700,KPHX,PHX,2023-02-01T17:50:00Z,2023-02-01T18:18:47Z,-800,KMRY,MRY,2023-02-01T19:51:00Z,2023-02-01T19:53:00Z
{A6731F6F-C0FC-4F86-B95B-FC59EAF8795C},2023-02-01T19:48:52.848Z,A04F25,2/1/2023 7:48:49 PM,36.56669,-121.665169,3200,276.78967,210.2,,5747,0,HR119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{3733CF45-6B31-484D-B14B-82AA890C094B},2023-02-01T19:48:57.097Z,A04F25,2/1/2023 7:48:52 PM,36.567016,-121.669026,3125,276.00598,210.2,,5747,0,HR119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{E23F22F5-66AA-4400-BF9D-9A8FD34E0FA8},2023-02-01T19:48:59.607Z,A2479F,2/1/2023 7:48:54 PM,36.582825,-121.832027,100,293.2324,137.6,-832,4560,0,SKW5479,N246PS,terrestrial,UA5479,CRJ2,Canadair CL-600-2B19 Regional Jet CRJ-200ER,OO,Skywest Airlines,-800,KSFO,SFO,2023-02-01T18:55:00Z,2023-02-01T19:20:39Z,-800,KMRY,MRY,2023-02-01T19:55:00Z,2023-02-01T19:53:00Z
{49EAEF3D-CF07-4475-8DC1-D67F413BB88D},2023-02-01T19:48:59.624Z,A2DA59,2/1/2023 7:48:55 PM,36.589512,-121.854668,204,113.7687,10,,1527,-1,ENY3558,N283NN,terrestrial,AA3558,E75L,Embraer 170-200LR-175LR,MQ,Envoy Air,-700,KPHX,PHX,2023-02-01T17:50:00Z,2023-02-01T18:18:47Z,-800,KMRY,MRY,2023-02-01T19:51:00Z,2023-02-01T19:53:00Z
{159F70C9-DE34-4160-83C7-C2611FAD8ED6},2023-02-01T19:48:59.604Z,A04F25,2/1/2023 7:48:55 PM,36.567295,-121.672415,3075,275.8592,210.2,,5747,0,HR119,N119RM,terrestrial,,C750,Cessna 750 Citation X,,HERA flight (USA),-800,KLAS,LAS,,,-800,KMRY,MRY,,
{EEEC3E04-B3C5-4415-A785-4B5EA7DD34B6},2023-02-01T19:49:01.870Z,A2479F,2/1/2023 7:48:56 PM,36.583262,-121.833412,75,291.45184,136.7,-832,4560,0,SKW5479,N246PS,terrestrial,UA5479,CRJ2,Canadair CL-600-2B19 Regional Jet CRJ-200ER,OO,Skywest Airlines,-800,KSFO,SFO,2023-02-01T18:55:00Z,2023-02-01T19:20:39Z,-800,KMRY,MRY,2023-02-01T19:55:00Z,2023-02-01T19:53:00Z
